season,round,url,raceName,date,Circuit.circuitId,Circuit.url,Circuit.circuitName,Circuit.Location.lat,Circuit.Location.long,Circuit.Location.locality,Circuit.Location.country,time,FirstPractice.date,SecondPractice.date,ThirdPractice.date,Qualifying.date,Sprint.date,FirstPractice.time,SecondPractice.time,ThirdPractice.time,Qualifying.time,Sprint.time
2016,21,http://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,2016-11-27,yas_marina,http://en.wikipedia.org/wiki/Yas_Marina_Circuit,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,13:00:00Z,,,,,,,,,,
2017,1,http://en.wikipedia.org/wiki/2017_Australian_Grand_Prix,Australian Grand Prix,2017-03-26,albert_park,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,05:00:00Z,,,,,,,,,,
2017,2,http://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix,Chinese Grand Prix,2017-04-09,shanghai,http://en.wikipedia.org/wiki/Shanghai_International_Circuit,Shanghai International Circuit,31.3389,121.22,Shanghai,China,06:00:00Z,,,,,,,,,,
2017,3,http://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix,Bahrain Grand Prix,2017-04-16,bahrain,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,15:00:00Z,,,,,,,,,,
2017,4,http://en.wikipedia.org/wiki/2017_Russian_Grand_Prix,Russian Grand Prix,2017-04-30,sochi,http://en.wikipedia.org/wiki/Sochi_Autodrom,Sochi Autodrom,43.4057,39.9578,Sochi,Russia,12:00:00Z,,,,,,,,,,
2017,5,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Spanish Grand Prix,2017-05-14,catalunya,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,12:00:00Z,,,,,,,,,,
2017,6,http://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix,Monaco Grand Prix,2017-05-28,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,12:00:00Z,,,,,,,,,,
2017,7,http://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix,Canadian Grand Prix,2017-06-11,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,18:00:00Z,,,,,,,,,,
2017,8,http://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix,Azerbaijan Grand Prix,2017-06-25,baku,http://en.wikipedia.org/wiki/Baku_City_Circuit,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,13:00:00Z,,,,,,,,,,
2017,9,http://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix,Austrian Grand Prix,2017-07-09,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,12:00:00Z,,,,,,,,,,
2017,10,http://en.wikipedia.org/wiki/2017_British_Grand_Prix,British Grand Prix,2017-07-16,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,12:00:00Z,,,,,,,,,,
2017,11,http://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix,Hungarian Grand Prix,2017-07-30,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,12:00:00Z,,,,,,,,,,
2017,12,http://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix,Belgian Grand Prix,2017-08-27,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,12:00:00Z,,,,,,,,,,
2017,13,http://en.wikipedia.org/wiki/2017_Italian_Grand_Prix,Italian Grand Prix,2017-09-03,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,12:00:00Z,,,,,,,,,,
2017,14,http://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix,Singapore Grand Prix,2017-09-17,marina_bay,http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Marina Bay Street Circuit,1.2914,103.864,Marina Bay,Singapore,12:00:00Z,,,,,,,,,,
2017,15,http://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix,Malaysian Grand Prix,2017-10-01,sepang,http://en.wikipedia.org/wiki/Sepang_International_Circuit,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,07:00:00Z,,,,,,,,,,
2017,16,http://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix,Japanese Grand Prix,2017-10-08,suzuka,http://en.wikipedia.org/wiki/Suzuka_Circuit,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,05:00:00Z,,,,,,,,,,
2017,17,http://en.wikipedia.org/wiki/2017_United_States_Grand_Prix,United States Grand Prix,2017-10-22,americas,http://en.wikipedia.org/wiki/Circuit_of_the_Americas,Circuit of the Americas,30.1328,-97.6411,Austin,USA,19:00:00Z,,,,,,,,,,
2017,18,http://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix,Mexican Grand Prix,2017-10-29,rodriguez,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,19:00:00Z,,,,,,,,,,
2017,19,http://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix,Brazilian Grand Prix,2017-11-12,interlagos,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace,Autódromo José Carlos Pace,-23.7036,-46.6997,São Paulo,Brazil,16:00:00Z,,,,,,,,,,
2017,20,http://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,2017-11-26,yas_marina,http://en.wikipedia.org/wiki/Yas_Marina_Circuit,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,13:00:00Z,,,,,,,,,,
2018,1,http://en.wikipedia.org/wiki/2018_Australian_Grand_Prix,Australian Grand Prix,2018-03-25,albert_park,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,05:10:00Z,,,,,,,,,,
2018,2,http://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix,Bahrain Grand Prix,2018-04-08,bahrain,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,15:10:00Z,,,,,,,,,,
2018,3,http://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix,Chinese Grand Prix,2018-04-15,shanghai,http://en.wikipedia.org/wiki/Shanghai_International_Circuit,Shanghai International Circuit,31.3389,121.22,Shanghai,China,06:10:00Z,,,,,,,,,,
2018,4,http://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix,Azerbaijan Grand Prix,2018-04-29,baku,http://en.wikipedia.org/wiki/Baku_City_Circuit,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,12:10:00Z,,,,,,,,,,
2018,5,http://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix,Spanish Grand Prix,2018-05-13,catalunya,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,13:10:00Z,,,,,,,,,,
2018,6,http://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix,Monaco Grand Prix,2018-05-27,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,13:10:00Z,,,,,,,,,,
2018,7,http://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix,Canadian Grand Prix,2018-06-10,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,18:10:00Z,,,,,,,,,,
2018,8,http://en.wikipedia.org/wiki/2018_French_Grand_Prix,French Grand Prix,2018-06-24,ricard,http://en.wikipedia.org/wiki/Paul_Ricard_Circuit,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,14:10:00Z,,,,,,,,,,
2018,9,http://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix,Austrian Grand Prix,2018-07-01,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,13:10:00Z,,,,,,,,,,
2018,10,http://en.wikipedia.org/wiki/2018_British_Grand_Prix,British Grand Prix,2018-07-08,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,13:10:00Z,,,,,,,,,,
2018,11,http://en.wikipedia.org/wiki/2018_German_Grand_Prix,German Grand Prix,2018-07-22,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,13:10:00Z,,,,,,,,,,
2018,12,http://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix,Hungarian Grand Prix,2018-07-29,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,13:10:00Z,,,,,,,,,,
2018,13,http://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix,Belgian Grand Prix,2018-08-26,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,13:10:00Z,,,,,,,,,,
2018,14,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,Italian Grand Prix,2018-09-02,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,13:10:00Z,,,,,,,,,,
2018,15,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,Singapore Grand Prix,2018-09-16,marina_bay,http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Marina Bay Street Circuit,1.2914,103.864,Marina Bay,Singapore,12:10:00Z,,,,,,,,,,
2018,16,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,Russian Grand Prix,2018-09-30,sochi,http://en.wikipedia.org/wiki/Sochi_Autodrom,Sochi Autodrom,43.4057,39.9578,Sochi,Russia,11:10:00Z,,,,,,,,,,
2018,17,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,Japanese Grand Prix,2018-10-07,suzuka,http://en.wikipedia.org/wiki/Suzuka_Circuit,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,05:10:00Z,,,,,,,,,,
2018,18,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,United States Grand Prix,2018-10-21,americas,http://en.wikipedia.org/wiki/Circuit_of_the_Americas,Circuit of the Americas,30.1328,-97.6411,Austin,USA,18:10:00Z,,,,,,,,,,
2018,19,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,Mexican Grand Prix,2018-10-28,rodriguez,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,19:10:00Z,,,,,,,,,,
2018,20,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,Brazilian Grand Prix,2018-11-11,interlagos,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace,Autódromo José Carlos Pace,-23.7036,-46.6997,São Paulo,Brazil,17:10:00Z,,,,,,,,,,
2018,21,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,2018-11-25,yas_marina,http://en.wikipedia.org/wiki/Yas_Marina_Circuit,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,13:10:00Z,,,,,,,,,,
2019,1,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,Australian Grand Prix,2019-03-17,albert_park,http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,05:10:00Z,,,,,,,,,,
2019,2,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,Bahrain Grand Prix,2019-03-31,bahrain,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,15:10:00Z,,,,,,,,,,
2019,3,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,Chinese Grand Prix,2019-04-14,shanghai,http://en.wikipedia.org/wiki/Shanghai_International_Circuit,Shanghai International Circuit,31.3389,121.22,Shanghai,China,06:10:00Z,,,,,,,,,,
2019,4,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,Azerbaijan Grand Prix,2019-04-28,baku,http://en.wikipedia.org/wiki/Baku_City_Circuit,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,12:10:00Z,,,,,,,,,,
2019,5,http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,Spanish Grand Prix,2019-05-12,catalunya,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,13:10:00Z,,,,,,,,,,
2019,6,http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,Monaco Grand Prix,2019-05-26,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,13:10:00Z,,,,,,,,,,
2019,7,http://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,Canadian Grand Prix,2019-06-09,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,18:10:00Z,,,,,,,,,,
2019,8,http://en.wikipedia.org/wiki/2019_French_Grand_Prix,French Grand Prix,2019-06-23,ricard,http://en.wikipedia.org/wiki/Paul_Ricard_Circuit,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,13:10:00Z,,,,,,,,,,
2019,9,http://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,Austrian Grand Prix,2019-06-30,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,13:10:00Z,,,,,,,,,,
2019,10,http://en.wikipedia.org/wiki/2019_British_Grand_Prix,British Grand Prix,2019-07-14,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,13:10:00Z,,,,,,,,,,
2019,11,http://en.wikipedia.org/wiki/2019_German_Grand_Prix,German Grand Prix,2019-07-28,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,13:10:00Z,,,,,,,,,,
2019,12,http://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,Hungarian Grand Prix,2019-08-04,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,13:10:00Z,,,,,,,,,,
2019,13,http://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,Belgian Grand Prix,2019-09-01,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,13:10:00Z,,,,,,,,,,
2019,14,http://en.wikipedia.org/wiki/2019_Italian_Grand_Prix,Italian Grand Prix,2019-09-08,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,13:10:00Z,,,,,,,,,,
2019,15,http://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix,Singapore Grand Prix,2019-09-22,marina_bay,http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Marina Bay Street Circuit,1.2914,103.864,Marina Bay,Singapore,12:10:00Z,,,,,,,,,,
2019,16,http://en.wikipedia.org/wiki/2019_Russian_Grand_Prix,Russian Grand Prix,2019-09-29,sochi,http://en.wikipedia.org/wiki/Sochi_Autodrom,Sochi Autodrom,43.4057,39.9578,Sochi,Russia,11:10:00Z,,,,,,,,,,
2019,17,http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,Japanese Grand Prix,2019-10-13,suzuka,http://en.wikipedia.org/wiki/Suzuka_Circuit,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,05:10:00Z,,,,,,,,,,
2019,18,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,Mexican Grand Prix,2019-10-27,rodriguez,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,19:10:00Z,,,,,,,,,,
2019,19,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,United States Grand Prix,2019-11-03,americas,http://en.wikipedia.org/wiki/Circuit_of_the_Americas,Circuit of the Americas,30.1328,-97.6411,Austin,USA,19:10:00Z,,,,,,,,,,
2019,20,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,Brazilian Grand Prix,2019-11-17,interlagos,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace,Autódromo José Carlos Pace,-23.7036,-46.6997,São Paulo,Brazil,17:10:00Z,,,,,,,,,,
2019,21,http://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,2019-12-01,yas_marina,http://en.wikipedia.org/wiki/Yas_Marina_Circuit,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,13:10:00Z,,,,,,,,,,
2020,1,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,Austrian Grand Prix,2020-07-05,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,13:10:00Z,,,,,,,,,,
2020,2,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,Styrian Grand Prix,2020-07-12,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,13:10:00Z,,,,,,,,,,
2020,3,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,Hungarian Grand Prix,2020-07-19,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,13:10:00Z,,,,,,,,,,
2020,4,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,British Grand Prix,2020-08-02,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,13:10:00Z,,,,,,,,,,
2020,5,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,70th Anniversary Grand Prix,2020-08-09,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,13:10:00Z,,,,,,,,,,
2020,6,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,Spanish Grand Prix,2020-08-16,catalunya,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,13:10:00Z,,,,,,,,,,
2020,7,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,Belgian Grand Prix,2020-08-30,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,13:10:00Z,,,,,,,,,,
2020,8,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,Italian Grand Prix,2020-09-06,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,13:10:00Z,,,,,,,,,,
2020,9,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,Tuscan Grand Prix,2020-09-13,mugello,http://en.wikipedia.org/wiki/Mugello_Circuit,Autodromo Internazionale del Mugello,43.9975,11.3719,Mugello,Italy,13:10:00Z,,,,,,,,,,
2020,10,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,Russian Grand Prix,2020-09-27,sochi,http://en.wikipedia.org/wiki/Sochi_Autodrom,Sochi Autodrom,43.4057,39.9578,Sochi,Russia,11:10:00Z,,,,,,,,,,
2020,11,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,Eifel Grand Prix,2020-10-11,nurburgring,http://en.wikipedia.org/wiki/N%C3%BCrburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,13:10:00Z,,,,,,,,,,
2020,12,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,Portuguese Grand Prix,2020-10-25,portimao,http://en.wikipedia.org/wiki/Algarve_International_Circuit,Autódromo Internacional do Algarve,37.227,-8.6267,Portimão,Portugal,12:10:00Z,,,,,,,,,,
2020,13,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,Emilia Romagna Grand Prix,2020-11-01,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,12:10:00Z,,,,,,,,,,
2020,14,http://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,Turkish Grand Prix,2020-11-15,istanbul,http://en.wikipedia.org/wiki/Istanbul_Park,Istanbul Park,40.9517,29.405,Istanbul,Turkey,10:10:00Z,,,,,,,,,,
2020,15,http://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,Bahrain Grand Prix,2020-11-29,bahrain,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,14:10:00Z,,,,,,,,,,
2020,16,http://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix,Sakhir Grand Prix,2020-12-06,bahrain,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,17:10:00Z,,,,,,,,,,
2020,17,http://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,2020-12-13,yas_marina,http://en.wikipedia.org/wiki/Yas_Marina_Circuit,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,13:10:00Z,,,,,,,,,,
2021,1,http://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix,Bahrain Grand Prix,2021-03-28,bahrain,http://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,15:00:00Z,2021-03-26,2021-03-26,2021-03-27,2021-03-27,,,,,,
2021,2,http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix,Emilia Romagna Grand Prix,2021-04-18,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,13:00:00Z,2021-04-16,2021-04-16,2021-04-17,2021-04-17,,,,,,
2021,3,http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix,Portuguese Grand Prix,2021-05-02,portimao,http://en.wikipedia.org/wiki/Algarve_International_Circuit,Autódromo Internacional do Algarve,37.227,-8.6267,Portimão,Portugal,14:00:00Z,2021-04-30,2021-04-30,2021-05-01,2021-05-01,,,,,,
2021,4,http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix,Spanish Grand Prix,2021-05-09,catalunya,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,13:00:00Z,2021-05-07,2021-05-07,2021-05-08,2021-05-08,,,,,,
2021,5,http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix,Monaco Grand Prix,2021-05-23,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,13:00:00Z,2021-05-21,2021-05-21,2021-05-22,2021-05-22,,,,,,
2021,6,http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix,Azerbaijan Grand Prix,2021-06-06,baku,http://en.wikipedia.org/wiki/Baku_City_Circuit,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,12:00:00Z,2021-06-04,2021-06-04,2021-06-05,2021-06-05,,,,,,
2021,7,http://en.wikipedia.org/wiki/2021_French_Grand_Prix,French Grand Prix,2021-06-20,ricard,http://en.wikipedia.org/wiki/Paul_Ricard_Circuit,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,13:00:00Z,2021-06-18,2021-06-18,2021-06-19,2021-06-19,,,,,,
2021,8,http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix,Styrian Grand Prix,2021-06-27,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,13:00:00Z,2021-06-25,2021-06-25,2021-06-26,2021-06-26,,,,,,
2021,9,http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix,Austrian Grand Prix,2021-07-04,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,13:00:00Z,2021-07-02,2021-07-02,2021-07-03,2021-07-03,,,,,,
2021,10,http://en.wikipedia.org/wiki/2021_British_Grand_Prix,British Grand Prix,2021-07-18,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,14:00:00Z,2021-07-16,2021-07-17,,2021-07-16,2021-07-17,,,,,
2021,11,http://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix,Hungarian Grand Prix,2021-08-01,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,13:00:00Z,2021-07-30,2021-07-30,2021-07-31,2021-07-31,,,,,,
2021,12,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix,Belgian Grand Prix,2021-08-29,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,13:00:00Z,2021-08-27,2021-08-27,2021-08-28,2021-08-28,,,,,,
2021,13,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,Dutch Grand Prix,2021-09-05,zandvoort,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,13:00:00Z,2021-09-03,2021-09-03,2021-09-04,2021-09-04,,,,,,
2021,14,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,Italian Grand Prix,2021-09-12,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,13:00:00Z,2021-09-10,2021-09-11,,2021-09-10,2021-09-11,,,,,
2021,15,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,Russian Grand Prix,2021-09-26,sochi,http://en.wikipedia.org/wiki/Sochi_Autodrom,Sochi Autodrom,43.4057,39.9578,Sochi,Russia,12:00:00Z,2021-09-24,2021-09-24,2021-09-25,2021-09-25,,,,,,
