driverId,url,givenName,familyName,dateOfBirth,nationality,year,code,permanentNumber
michael_schumacher,http://en.wikipedia.org/wiki/Michael_Schumacher,Michael,Schumacher,1969-01-03,German,1999,MSC,
ralf_schumacher,http://en.wikipedia.org/wiki/Ralf_Schumacher,Ralf,Schumacher,1975-06-30,German,1999,SCH,
takagi,http://en.wikipedia.org/wiki/Toranosuke_Takagi,Toranosuke,Takagi,1974-02-12,Japanese,1999,,
trulli,http://en.wikipedia.org/wiki/Jarno_Trulli,Jarno,Trulli,1974-07-13,Italian,1999,TRU,
villeneuve,http://en.wikipedia.org/wiki/Jacques_Villeneuve,Jacques,Villeneuve,1971-04-09,Canadian,1999,VIL,
wurz,http://en.wikipedia.org/wiki/Alexander_Wurz,Alexander,Wurz,1974-02-15,Austrian,1999,WUR,
zanardi,http://en.wikipedia.org/wiki/Alex_Zanardi,Alessandro,Zanardi,1966-10-23,Italian,1999,,
zonta,http://en.wikipedia.org/wiki/Ricardo_Zonta,Ricardo,Zonta,1976-03-23,Brazilian,1999,ZON,
alesi,http://en.wikipedia.org/wiki/Jean_Alesi,Jean,Alesi,1964-06-11,French,2000,,
barrichello,http://en.wikipedia.org/wiki/Rubens_Barrichello,Rubens,Barrichello,1972-05-23,Brazilian,2000,BAR,
burti,http://en.wikipedia.org/wiki/Luciano_Burti,Luciano,Burti,1975-03-05,Brazilian,2000,,
button,http://en.wikipedia.org/wiki/Jenson_Button,Jenson,Button,1980-01-19,British,2000,BUT,22
coulthard,http://en.wikipedia.org/wiki/David_Coulthard,David,Coulthard,1971-03-27,British,2000,COU,
rosa,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa,Pedro,de la Rosa,1971-02-24,Spanish,2000,DLR,
diniz,http://en.wikipedia.org/wiki/Pedro_Diniz,Pedro,Diniz,1970-05-22,Brazilian,2000,,
fisichella,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,Giancarlo,Fisichella,1973-01-14,Italian,2000,FIS,
frentzen,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen,Heinz-Harald,Frentzen,1967-05-18,German,2000,,
gene,http://en.wikipedia.org/wiki/Marc_Gen%C3%A9,Marc,Gené,1974-03-29,Spanish,2000,,
hakkinen,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen,Mika,Häkkinen,1968-09-28,Finnish,2000,,
heidfeld,http://en.wikipedia.org/wiki/Nick_Heidfeld,Nick,Heidfeld,1977-05-10,German,2000,HEI,
herbert,http://en.wikipedia.org/wiki/Johnny_Herbert,Johnny,Herbert,1964-06-25,British,2000,,
irvine,http://en.wikipedia.org/wiki/Eddie_Irvine,Eddie,Irvine,1965-11-10,British,2000,,
mazzacane,http://en.wikipedia.org/wiki/Gast%C3%B3n_Mazzacane,Gastón,Mazzacane,1975-05-08,Argentine,2000,,
salo,http://en.wikipedia.org/wiki/Mika_Salo,Mika,Salo,1966-11-30,Finnish,2000,,
ralf_schumacher,http://en.wikipedia.org/wiki/Ralf_Schumacher,Ralf,Schumacher,1975-06-30,German,2000,SCH,
michael_schumacher,http://en.wikipedia.org/wiki/Michael_Schumacher,Michael,Schumacher,1969-01-03,German,2000,MSC,
trulli,http://en.wikipedia.org/wiki/Jarno_Trulli,Jarno,Trulli,1974-07-13,Italian,2000,TRU,
verstappen,http://en.wikipedia.org/wiki/Jos_Verstappen,Jos,Verstappen,1972-03-04,Dutch,2000,,
villeneuve,http://en.wikipedia.org/wiki/Jacques_Villeneuve,Jacques,Villeneuve,1971-04-09,Canadian,2000,VIL,
wurz,http://en.wikipedia.org/wiki/Alexander_Wurz,Alexander,Wurz,1974-02-15,Austrian,2000,WUR,
zonta,http://en.wikipedia.org/wiki/Ricardo_Zonta,Ricardo,Zonta,1976-03-23,Brazilian,2000,ZON,
alesi,http://en.wikipedia.org/wiki/Jean_Alesi,Jean,Alesi,1964-06-11,French,2001,,
alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,Fernando,Alonso,1981-07-29,Spanish,2001,ALO,14
barrichello,http://en.wikipedia.org/wiki/Rubens_Barrichello,Rubens,Barrichello,1972-05-23,Brazilian,2001,BAR,
bernoldi,http://en.wikipedia.org/wiki/Enrique_Bernoldi,Enrique,Bernoldi,1978-10-19,Brazilian,2001,,
burti,http://en.wikipedia.org/wiki/Luciano_Burti,Luciano,Burti,1975-03-05,Brazilian,2001,,
button,http://en.wikipedia.org/wiki/Jenson_Button,Jenson,Button,1980-01-19,British,2001,BUT,22
coulthard,http://en.wikipedia.org/wiki/David_Coulthard,David,Coulthard,1971-03-27,British,2001,COU,
rosa,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa,Pedro,de la Rosa,1971-02-24,Spanish,2001,DLR,
enge,http://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Enge,Tomáš,Enge,1976-09-11,Czech,2001,,
fisichella,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,Giancarlo,Fisichella,1973-01-14,Italian,2001,FIS,
frentzen,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen,Heinz-Harald,Frentzen,1967-05-18,German,2001,,
hakkinen,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen,Mika,Häkkinen,1968-09-28,Finnish,2001,,
heidfeld,http://en.wikipedia.org/wiki/Nick_Heidfeld,Nick,Heidfeld,1977-05-10,German,2001,HEI,
irvine,http://en.wikipedia.org/wiki/Eddie_Irvine,Eddie,Irvine,1965-11-10,British,2001,,
marques,http://en.wikipedia.org/wiki/Tarso_Marques,Tarso,Marques,1976-01-19,Brazilian,2001,,
mazzacane,http://en.wikipedia.org/wiki/Gast%C3%B3n_Mazzacane,Gastón,Mazzacane,1975-05-08,Argentine,2001,,
montoya,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya,Juan,Pablo Montoya,1975-09-20,Colombian,2001,MON,
panis,http://en.wikipedia.org/wiki/Olivier_Panis,Olivier,Panis,1966-09-02,French,2001,,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,1979-10-17,Finnish,2001,RAI,7
michael_schumacher,http://en.wikipedia.org/wiki/Michael_Schumacher,Michael,Schumacher,1969-01-03,German,2001,MSC,
ralf_schumacher,http://en.wikipedia.org/wiki/Ralf_Schumacher,Ralf,Schumacher,1975-06-30,German,2001,SCH,
trulli,http://en.wikipedia.org/wiki/Jarno_Trulli,Jarno,Trulli,1974-07-13,Italian,2001,TRU,
verstappen,http://en.wikipedia.org/wiki/Jos_Verstappen,Jos,Verstappen,1972-03-04,Dutch,2001,,
villeneuve,http://en.wikipedia.org/wiki/Jacques_Villeneuve,Jacques,Villeneuve,1971-04-09,Canadian,2001,VIL,
yoong,http://en.wikipedia.org/wiki/Alex_Yoong,Alex,Yoong,1976-07-20,Malaysian,2001,,
zonta,http://en.wikipedia.org/wiki/Ricardo_Zonta,Ricardo,Zonta,1976-03-23,Brazilian,2001,ZON,
barrichello,http://en.wikipedia.org/wiki/Rubens_Barrichello,Rubens,Barrichello,1972-05-23,Brazilian,2002,BAR,
bernoldi,http://en.wikipedia.org/wiki/Enrique_Bernoldi,Enrique,Bernoldi,1978-10-19,Brazilian,2002,,
button,http://en.wikipedia.org/wiki/Jenson_Button,Jenson,Button,1980-01-19,British,2002,BUT,22
coulthard,http://en.wikipedia.org/wiki/David_Coulthard,David,Coulthard,1971-03-27,British,2002,COU,
davidson,http://en.wikipedia.org/wiki/Anthony_Davidson,Anthony,Davidson,1979-04-18,British,2002,DAV,
rosa,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa,Pedro,de la Rosa,1971-02-24,Spanish,2002,DLR,
fisichella,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,Giancarlo,Fisichella,1973-01-14,Italian,2002,FIS,
frentzen,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen,Heinz-Harald,Frentzen,1967-05-18,German,2002,,
heidfeld,http://en.wikipedia.org/wiki/Nick_Heidfeld,Nick,Heidfeld,1977-05-10,German,2002,HEI,
irvine,http://en.wikipedia.org/wiki/Eddie_Irvine,Eddie,Irvine,1965-11-10,British,2002,,
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,1981-04-25,Brazilian,2002,MAS,19
mcnish,http://en.wikipedia.org/wiki/Allan_McNish,Allan,McNish,1969-12-29,British,2002,,
montoya,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya,Juan,Pablo Montoya,1975-09-20,Colombian,2002,MON,
panis,http://en.wikipedia.org/wiki/Olivier_Panis,Olivier,Panis,1966-09-02,French,2002,,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,1979-10-17,Finnish,2002,RAI,7
salo,http://en.wikipedia.org/wiki/Mika_Salo,Mika,Salo,1966-11-30,Finnish,2002,,
sato,http://en.wikipedia.org/wiki/Takuma_Sato,Takuma,Sato,1977-01-28,Japanese,2002,SAT,
michael_schumacher,http://en.wikipedia.org/wiki/Michael_Schumacher,Michael,Schumacher,1969-01-03,German,2002,MSC,
ralf_schumacher,http://en.wikipedia.org/wiki/Ralf_Schumacher,Ralf,Schumacher,1975-06-30,German,2002,SCH,
trulli,http://en.wikipedia.org/wiki/Jarno_Trulli,Jarno,Trulli,1974-07-13,Italian,2002,TRU,
villeneuve,http://en.wikipedia.org/wiki/Jacques_Villeneuve,Jacques,Villeneuve,1971-04-09,Canadian,2002,VIL,
webber,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),Mark,Webber,1976-08-27,Australian,2002,WEB,
yoong,http://en.wikipedia.org/wiki/Alex_Yoong,Alex,Yoong,1976-07-20,Malaysian,2002,,
alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,Fernando,Alonso,1981-07-29,Spanish,2003,ALO,14
barrichello,http://en.wikipedia.org/wiki/Rubens_Barrichello,Rubens,Barrichello,1972-05-23,Brazilian,2003,BAR,
baumgartner,http://en.wikipedia.org/wiki/Zsolt_Baumgartner,Zsolt,Baumgartner,1981-01-01,Hungarian,2003,,
button,http://en.wikipedia.org/wiki/Jenson_Button,Jenson,Button,1980-01-19,British,2003,BUT,22
coulthard,http://en.wikipedia.org/wiki/David_Coulthard,David,Coulthard,1971-03-27,British,2003,COU,
matta,http://en.wikipedia.org/wiki/Cristiano_da_Matta,Cristiano,da Matta,1973-09-19,Brazilian,2003,,
firman,http://en.wikipedia.org/wiki/Ralph_Firman,Ralph,Firman,1975-05-20,Irish,2003,,
fisichella,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,Giancarlo,Fisichella,1973-01-14,Italian,2003,FIS,
frentzen,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen,Heinz-Harald,Frentzen,1967-05-18,German,2003,,
gene,http://en.wikipedia.org/wiki/Marc_Gen%C3%A9,Marc,Gené,1974-03-29,Spanish,2003,,
heidfeld,http://en.wikipedia.org/wiki/Nick_Heidfeld,Nick,Heidfeld,1977-05-10,German,2003,HEI,
kiesa,http://en.wikipedia.org/wiki/Nicolas_Kiesa,Nicolas,Kiesa,1978-03-03,Danish,2003,,
montoya,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya,Juan,Pablo Montoya,1975-09-20,Colombian,2003,MON,
panis,http://en.wikipedia.org/wiki/Olivier_Panis,Olivier,Panis,1966-09-02,French,2003,,
pizzonia,http://en.wikipedia.org/wiki/Ant%C3%B4nio_Pizzonia,Antônio,Pizzonia,1980-09-11,Brazilian,2003,PIZ,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,1979-10-17,Finnish,2003,RAI,7
sato,http://en.wikipedia.org/wiki/Takuma_Sato,Takuma,Sato,1977-01-28,Japanese,2003,SAT,
ralf_schumacher,http://en.wikipedia.org/wiki/Ralf_Schumacher,Ralf,Schumacher,1975-06-30,German,2003,SCH,
michael_schumacher,http://en.wikipedia.org/wiki/Michael_Schumacher,Michael,Schumacher,1969-01-03,German,2003,MSC,
trulli,http://en.wikipedia.org/wiki/Jarno_Trulli,Jarno,Trulli,1974-07-13,Italian,2003,TRU,
verstappen,http://en.wikipedia.org/wiki/Jos_Verstappen,Jos,Verstappen,1972-03-04,Dutch,2003,,
villeneuve,http://en.wikipedia.org/wiki/Jacques_Villeneuve,Jacques,Villeneuve,1971-04-09,Canadian,2003,VIL,
webber,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),Mark,Webber,1976-08-27,Australian,2003,WEB,
wilson,http://en.wikipedia.org/wiki/Justin_Wilson_(racing_driver),Justin,Wilson,1978-07-31,British,2003,,
alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,Fernando,Alonso,1981-07-29,Spanish,2004,ALO,14
barrichello,http://en.wikipedia.org/wiki/Rubens_Barrichello,Rubens,Barrichello,1972-05-23,Brazilian,2004,BAR,
baumgartner,http://en.wikipedia.org/wiki/Zsolt_Baumgartner,Zsolt,Baumgartner,1981-01-01,Hungarian,2004,,
bruni,http://en.wikipedia.org/wiki/Gianmaria_Bruni,Gianmaria,Bruni,1981-05-30,Italian,2004,,
button,http://en.wikipedia.org/wiki/Jenson_Button,Jenson,Button,1980-01-19,British,2004,BUT,22
coulthard,http://en.wikipedia.org/wiki/David_Coulthard,David,Coulthard,1971-03-27,British,2004,COU,
matta,http://en.wikipedia.org/wiki/Cristiano_da_Matta,Cristiano,da Matta,1973-09-19,Brazilian,2004,,
fisichella,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,Giancarlo,Fisichella,1973-01-14,Italian,2004,FIS,
gene,http://en.wikipedia.org/wiki/Marc_Gen%C3%A9,Marc,Gené,1974-03-29,Spanish,2004,,
glock,http://en.wikipedia.org/wiki/Timo_Glock,Timo,Glock,1982-03-18,German,2004,GLO,
heidfeld,http://en.wikipedia.org/wiki/Nick_Heidfeld,Nick,Heidfeld,1977-05-10,German,2004,HEI,
klien,http://en.wikipedia.org/wiki/Christian_Klien,Christian,Klien,1983-02-07,Austrian,2004,KLI,
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,1981-04-25,Brazilian,2004,MAS,19
montoya,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya,Juan,Pablo Montoya,1975-09-20,Colombian,2004,MON,
panis,http://en.wikipedia.org/wiki/Olivier_Panis,Olivier,Panis,1966-09-02,French,2004,,
pantano,http://en.wikipedia.org/wiki/Giorgio_Pantano,Giorgio,Pantano,1979-02-04,Italian,2004,,
pizzonia,http://en.wikipedia.org/wiki/Ant%C3%B4nio_Pizzonia,Antônio,Pizzonia,1980-09-11,Brazilian,2004,PIZ,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,1979-10-17,Finnish,2004,RAI,7
sato,http://en.wikipedia.org/wiki/Takuma_Sato,Takuma,Sato,1977-01-28,Japanese,2004,SAT,
michael_schumacher,http://en.wikipedia.org/wiki/Michael_Schumacher,Michael,Schumacher,1969-01-03,German,2004,MSC,
ralf_schumacher,http://en.wikipedia.org/wiki/Ralf_Schumacher,Ralf,Schumacher,1975-06-30,German,2004,SCH,
trulli,http://en.wikipedia.org/wiki/Jarno_Trulli,Jarno,Trulli,1974-07-13,Italian,2004,TRU,
villeneuve,http://en.wikipedia.org/wiki/Jacques_Villeneuve,Jacques,Villeneuve,1971-04-09,Canadian,2004,VIL,
webber,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),Mark,Webber,1976-08-27,Australian,2004,WEB,
zonta,http://en.wikipedia.org/wiki/Ricardo_Zonta,Ricardo,Zonta,1976-03-23,Brazilian,2004,ZON,
albers,http://en.wikipedia.org/wiki/Christijan_Albers,Christijan,Albers,1979-04-16,Dutch,2005,ALB,
alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,Fernando,Alonso,1981-07-29,Spanish,2005,ALO,14
barrichello,http://en.wikipedia.org/wiki/Rubens_Barrichello,Rubens,Barrichello,1972-05-23,Brazilian,2005,BAR,
button,http://en.wikipedia.org/wiki/Jenson_Button,Jenson,Button,1980-01-19,British,2005,BUT,22
coulthard,http://en.wikipedia.org/wiki/David_Coulthard,David,Coulthard,1971-03-27,British,2005,COU,
davidson,http://en.wikipedia.org/wiki/Anthony_Davidson,Anthony,Davidson,1979-04-18,British,2005,DAV,
rosa,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa,Pedro,de la Rosa,1971-02-24,Spanish,2005,DLR,
doornbos,http://en.wikipedia.org/wiki/Robert_Doornbos,Robert,Doornbos,1981-09-23,Dutch,2005,DOO,
fisichella,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,Giancarlo,Fisichella,1973-01-14,Italian,2005,FIS,
friesacher,http://en.wikipedia.org/wiki/Patrick_Friesacher,Patrick,Friesacher,1980-09-26,Austrian,2005,FRI,
heidfeld,http://en.wikipedia.org/wiki/Nick_Heidfeld,Nick,Heidfeld,1977-05-10,German,2005,HEI,
karthikeyan,http://en.wikipedia.org/wiki/Narain_Karthikeyan,Narain,Karthikeyan,1977-01-14,Indian,2005,KAR,
klien,http://en.wikipedia.org/wiki/Christian_Klien,Christian,Klien,1983-02-07,Austrian,2005,KLI,
liuzzi,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi,Vitantonio,Liuzzi,1980-08-06,Italian,2005,LIU,
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,1981-04-25,Brazilian,2005,MAS,19
monteiro,http://en.wikipedia.org/wiki/Tiago_Monteiro,Tiago,Monteiro,1976-07-24,Portuguese,2005,TMO,
montoya,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya,Juan,Pablo Montoya,1975-09-20,Colombian,2005,MON,
pizzonia,http://en.wikipedia.org/wiki/Ant%C3%B4nio_Pizzonia,Antônio,Pizzonia,1980-09-11,Brazilian,2005,PIZ,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,1979-10-17,Finnish,2005,RAI,7
sato,http://en.wikipedia.org/wiki/Takuma_Sato,Takuma,Sato,1977-01-28,Japanese,2005,SAT,
michael_schumacher,http://en.wikipedia.org/wiki/Michael_Schumacher,Michael,Schumacher,1969-01-03,German,2005,MSC,
ralf_schumacher,http://en.wikipedia.org/wiki/Ralf_Schumacher,Ralf,Schumacher,1975-06-30,German,2005,SCH,
trulli,http://en.wikipedia.org/wiki/Jarno_Trulli,Jarno,Trulli,1974-07-13,Italian,2005,TRU,
villeneuve,http://en.wikipedia.org/wiki/Jacques_Villeneuve,Jacques,Villeneuve,1971-04-09,Canadian,2005,VIL,
webber,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),Mark,Webber,1976-08-27,Australian,2005,WEB,
wurz,http://en.wikipedia.org/wiki/Alexander_Wurz,Alexander,Wurz,1974-02-15,Austrian,2005,WUR,
zonta,http://en.wikipedia.org/wiki/Ricardo_Zonta,Ricardo,Zonta,1976-03-23,Brazilian,2005,ZON,
albers,http://en.wikipedia.org/wiki/Christijan_Albers,Christijan,Albers,1979-04-16,Dutch,2006,ALB,
alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,Fernando,Alonso,1981-07-29,Spanish,2006,ALO,14
barrichello,http://en.wikipedia.org/wiki/Rubens_Barrichello,Rubens,Barrichello,1972-05-23,Brazilian,2006,BAR,
button,http://en.wikipedia.org/wiki/Jenson_Button,Jenson,Button,1980-01-19,British,2006,BUT,22
coulthard,http://en.wikipedia.org/wiki/David_Coulthard,David,Coulthard,1971-03-27,British,2006,COU,
rosa,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa,Pedro,de la Rosa,1971-02-24,Spanish,2006,DLR,
doornbos,http://en.wikipedia.org/wiki/Robert_Doornbos,Robert,Doornbos,1981-09-23,Dutch,2006,DOO,
fisichella,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,Giancarlo,Fisichella,1973-01-14,Italian,2006,FIS,
heidfeld,http://en.wikipedia.org/wiki/Nick_Heidfeld,Nick,Heidfeld,1977-05-10,German,2006,HEI,
ide,http://en.wikipedia.org/wiki/Yuji_Ide,Yuji,Ide,1975-01-21,Japanese,2006,IDE,
klien,http://en.wikipedia.org/wiki/Christian_Klien,Christian,Klien,1983-02-07,Austrian,2006,KLI,
kubica,http://en.wikipedia.org/wiki/Robert_Kubica,Robert,Kubica,1984-12-07,Polish,2006,KUB,88
liuzzi,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi,Vitantonio,Liuzzi,1980-08-06,Italian,2006,LIU,
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,1981-04-25,Brazilian,2006,MAS,19
montagny,http://en.wikipedia.org/wiki/Franck_Montagny,Franck,Montagny,1978-01-05,French,2006,FMO,
monteiro,http://en.wikipedia.org/wiki/Tiago_Monteiro,Tiago,Monteiro,1976-07-24,Portuguese,2006,TMO,
montoya,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya,Juan,Pablo Montoya,1975-09-20,Colombian,2006,MON,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,1979-10-17,Finnish,2006,RAI,7
rosberg,http://en.wikipedia.org/wiki/Nico_Rosberg,Nico,Rosberg,1985-06-27,German,2006,ROS,6
sato,http://en.wikipedia.org/wiki/Takuma_Sato,Takuma,Sato,1977-01-28,Japanese,2006,SAT,
ralf_schumacher,http://en.wikipedia.org/wiki/Ralf_Schumacher,Ralf,Schumacher,1975-06-30,German,2006,SCH,
michael_schumacher,http://en.wikipedia.org/wiki/Michael_Schumacher,Michael,Schumacher,1969-01-03,German,2006,MSC,
speed,http://en.wikipedia.org/wiki/Scott_Speed,Scott,Speed,1983-01-24,American,2006,SPE,
trulli,http://en.wikipedia.org/wiki/Jarno_Trulli,Jarno,Trulli,1974-07-13,Italian,2006,TRU,
villeneuve,http://en.wikipedia.org/wiki/Jacques_Villeneuve,Jacques,Villeneuve,1971-04-09,Canadian,2006,VIL,
webber,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),Mark,Webber,1976-08-27,Australian,2006,WEB,
yamamoto,http://en.wikipedia.org/wiki/Sakon_Yamamoto,Sakon,Yamamoto,1982-07-09,Japanese,2006,YAM,
albers,http://en.wikipedia.org/wiki/Christijan_Albers,Christijan,Albers,1979-04-16,Dutch,2007,ALB,
alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,Fernando,Alonso,1981-07-29,Spanish,2007,ALO,14
barrichello,http://en.wikipedia.org/wiki/Rubens_Barrichello,Rubens,Barrichello,1972-05-23,Brazilian,2007,BAR,
button,http://en.wikipedia.org/wiki/Jenson_Button,Jenson,Button,1980-01-19,British,2007,BUT,22
coulthard,http://en.wikipedia.org/wiki/David_Coulthard,David,Coulthard,1971-03-27,British,2007,COU,
davidson,http://en.wikipedia.org/wiki/Anthony_Davidson,Anthony,Davidson,1979-04-18,British,2007,DAV,
fisichella,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,Giancarlo,Fisichella,1973-01-14,Italian,2007,FIS,
hamilton,http://en.wikipedia.org/wiki/Lewis_Hamilton,Lewis,Hamilton,1985-01-07,British,2007,HAM,44
heidfeld,http://en.wikipedia.org/wiki/Nick_Heidfeld,Nick,Heidfeld,1977-05-10,German,2007,HEI,
kovalainen,http://en.wikipedia.org/wiki/Heikki_Kovalainen,Heikki,Kovalainen,1981-10-19,Finnish,2007,KOV,
kubica,http://en.wikipedia.org/wiki/Robert_Kubica,Robert,Kubica,1984-12-07,Polish,2007,KUB,88
liuzzi,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi,Vitantonio,Liuzzi,1980-08-06,Italian,2007,LIU,
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,1981-04-25,Brazilian,2007,MAS,19
nakajima,http://en.wikipedia.org/wiki/Kazuki_Nakajima,Kazuki,Nakajima,1985-01-11,Japanese,2007,NAK,
raikkonen,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,1979-10-17,Finnish,2007,RAI,7
rosberg,http://en.wikipedia.org/wiki/Nico_Rosberg,Nico,Rosberg,1985-06-27,German,2007,ROS,6
sato,http://en.wikipedia.org/wiki/Takuma_Sato,Takuma,Sato,1977-01-28,Japanese,2007,SAT,
ralf_schumacher,http://en.wikipedia.org/wiki/Ralf_Schumacher,Ralf,Schumacher,1975-06-30,German,2007,SCH,
speed,http://en.wikipedia.org/wiki/Scott_Speed,Scott,Speed,1983-01-24,American,2007,SPE,
sutil,http://en.wikipedia.org/wiki/Adrian_Sutil,Adrian,Sutil,1983-01-11,German,2007,SUT,99
trulli,http://en.wikipedia.org/wiki/Jarno_Trulli,Jarno,Trulli,1974-07-13,Italian,2007,TRU,
vettel,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,1987-07-03,German,2007,VET,5
webber,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),Mark,Webber,1976-08-27,Australian,2007,WEB,
markus_winkelhock,http://en.wikipedia.org/wiki/Markus_Winkelhock,Markus,Winkelhock,1980-06-13,German,2007,WIN,
wurz,http://en.wikipedia.org/wiki/Alexander_Wurz,Alexander,Wurz,1974-02-15,Austrian,2007,WUR,
yamamoto,http://en.wikipedia.org/wiki/Sakon_Yamamoto,Sakon,Yamamoto,1982-07-09,Japanese,2007,YAM,
alonso,http://en.wikipedia.org/wiki/Fernando_Alonso,Fernando,Alonso,1981-07-29,Spanish,2008,ALO,14
barrichello,http://en.wikipedia.org/wiki/Rubens_Barrichello,Rubens,Barrichello,1972-05-23,Brazilian,2008,BAR,
bourdais,http://en.wikipedia.org/wiki/S%C3%A9bastien_Bourdais,Sébastien,Bourdais,1979-02-28,French,2008,BOU,
button,http://en.wikipedia.org/wiki/Jenson_Button,Jenson,Button,1980-01-19,British,2008,BUT,22
coulthard,http://en.wikipedia.org/wiki/David_Coulthard,David,Coulthard,1971-03-27,British,2008,COU,
davidson,http://en.wikipedia.org/wiki/Anthony_Davidson,Anthony,Davidson,1979-04-18,British,2008,DAV,
fisichella,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,Giancarlo,Fisichella,1973-01-14,Italian,2008,FIS,
glock,http://en.wikipedia.org/wiki/Timo_Glock,Timo,Glock,1982-03-18,German,2008,GLO,
hamilton,http://en.wikipedia.org/wiki/Lewis_Hamilton,Lewis,Hamilton,1985-01-07,British,2008,HAM,44
heidfeld,http://en.wikipedia.org/wiki/Nick_Heidfeld,Nick,Heidfeld,1977-05-10,German,2008,HEI,
kovalainen,http://en.wikipedia.org/wiki/Heikki_Kovalainen,Heikki,Kovalainen,1981-10-19,Finnish,2008,KOV,
kubica,http://en.wikipedia.org/wiki/Robert_Kubica,Robert,Kubica,1984-12-07,Polish,2008,KUB,88
massa,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,1981-04-25,Brazilian,2008,MAS,19
nakajima,http://en.wikipedia.org/wiki/Kazuki_Nakajima,Kazuki,Nakajima,1985-01-11,Japanese,2008,NAK,
